division	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10
OncotreeLineage	Liver	26	FOXM1	non_specific	513	0.612763	5.93	-0.037
OncotreeLineage	Liver	26	HMGA2	non_specific	100	0.588625	5.92	-0.391
OncotreeLineage	Liver	26	ZNF146	non_specific	901	0.617736	5.9	-0.037
OncotreeLineage	Liver	26	BCLAF1	non_specific	671	0.61484	5.83	-0.037
OncotreeLineage	Liver	26	STAT1	non_specific	792	0.61624	5.83	-0.037
OncotreeLineage	Liver	26	GLMP	non_specific	231	0.605278	5.83	-0.037
OncotreeLineage	Liver	26	ZNF664	non_specific	823	0.616701	5.79	-0.037
OncotreeLineage	Liver	26	JUN	non_specific	265	0.606725	5.79	-0.037
OncotreeLineage	Liver	26	E2F4	non_specific	786	0.61612	5.76	-0.037
OncotreeLineage	Liver	26	ERF	non_specific	247	0.605975	5.76	-0.037
OncotreeLineage	Liver	26	HSF1	non_specific	667	0.614813	5.73	-0.037
OncotreeLineage	Liver	26	SREBF2	non_specific	787	0.616134	5.71	-0.037
OncotreeLineage	Liver	26	HMG20B	non_specific	668	0.61483	5.69	-0.037
OncotreeLineage	Liver	26	KCMF1	non_specific	712	0.615412	5.69	-0.037
OncotreeLineage	Liver	26	UBTF	non_specific	557	0.613446	5.68	-0.037
OncotreeLineage	Liver	26	SNAPC5	non_specific	752	0.615764	5.59	-0.037
OncotreeLineage	Liver	26	PREB	non_specific	589	0.613858	5.58	-0.037
OncotreeLineage	Liver	26	ATF6B	non_specific	853	0.617074	5.56	-0.037
OncotreeLineage	Liver	26	RELA	non_specific	624	0.614267	5.56	-0.037
OncotreeLineage	Liver	26	ZNF384	non_specific	583	0.613788	5.55	-0.037
OncotreeLineage	Liver	26	PHF19	non_specific	672	0.614865	5.53	-0.037
OncotreeLineage	Liver	26	JUND	non_specific	284	0.607556	5.51	-0.037
OncotreeLineage	Liver	26	PBX2	non_specific	528	0.612946	5.51	-0.037
OncotreeLineage	Liver	26	DMTF1	non_specific	603	0.614048	5.49	-0.037
OncotreeLineage	Liver	26	USF1	non_specific	808	0.616483	5.48	-0.037
OncotreeLineage	Liver	26	STAT6	non_specific	760	0.615816	5.47	-0.037
OncotreeLineage	Liver	26	KDM2A	non_specific	468	0.612135	5.45	-0.037
OncotreeLineage	Liver	26	GLYR1	non_specific	687	0.615125	5.44	-0.037
OncotreeLineage	Liver	26	TFAM	non_specific	495	0.612508	5.43	-0.037
OncotreeLineage	Liver	26	JUNB	non_specific	455	0.611907	5.43	-0.037
OncotreeLineage	Liver	26	MBD3	non_specific	457	0.611921	5.42	-0.037
OncotreeLineage	Liver	26	GPBP1L1	non_specific	1065	0.620166	5.4	-0.036
OncotreeLineage	Liver	26	CREB3	non_specific	663	0.614762	5.37	-0.037
OncotreeLineage	Liver	26	CXXC5	non_specific	178	0.60203	5.37	-0.037
OncotreeLineage	Liver	26	ADNP	non_specific	905	0.617843	5.35	-0.037
OncotreeLineage	Liver	26	FOS	non_specific	395	0.610699	5.34	-0.037
OncotreeLineage	Liver	26	THAP4	non_specific	629	0.61429	5.33	-0.037
OncotreeLineage	Liver	26	ZNF428	non_specific	428	0.611342	5.32	-0.037
OncotreeLineage	Liver	26	CEBPZ	non_specific	969	0.618596	5.31	-0.037
OncotreeLineage	Liver	26	SAFB2	non_specific	448	0.611825	5.3	-0.037
OncotreeLineage	Liver	26	KLF6	non_specific	439	0.611677	5.29	-0.037
OncotreeLineage	Liver	26	MLX	non_specific	816	0.61663	5.28	-0.037
OncotreeLineage	Liver	26	DNTTIP1	non_specific	842	0.616974	5.27	-0.037
OncotreeLineage	Liver	26	CENPB	non_specific	601	0.614046	5.27	-0.037
OncotreeLineage	Liver	26	UBP1	non_specific	728	0.61552	5.26	-0.037
OncotreeLineage	Lung	191	ST18	specific	7	0.411483	1.49	-220.739
OncotreeLineage	Lung	191	NKX2-1	specific	10	0.424304	2.58	-193.355
OncotreeLineage	Lung	191	INSM1	specific	11	0.429621	2.05	-182.513
OncotreeLineage	Lung	191	ASCL1	specific	17	0.454696	1.91	-135.595
OncotreeLineage	Lung	191	NR0B1	specific	44	0.52527	1.46	-40.836
OncotreeLineage	Lung	191	PAX5	specific	47	0.527765	1.08	-38.509
OncotreeLineage	Lung	191	FOXG1	specific	49	0.529879	1.42	-36.585
OncotreeLineage	Lung	191	BARX1	specific	56	0.535853	2.17	-31.421
OncotreeLineage	Lung	191	MYT1	specific	65	0.542497	1.37	-26.141
OncotreeLineage	Lung	191	POU4F1	specific	69	0.545712	1.54	-23.755
OncotreeLineage	Lung	191	FOXA2	specific	75	0.548172	1.78	-22.022
OncotreeLineage	Lung	191	ZMAT4	specific	76	0.55013	1.01	-20.668
OncotreeLineage	Lung	191	SOX21	specific	84	0.55542	1.02	-17.248
OncotreeLineage	Lung	191	FOXO6	specific	96	0.558333	1.66	-15.529
OncotreeLineage	Lung	191	PROX1	specific	98	0.559237	1.3	-15.006
OncotreeLineage	Lung	191	CXXC4	specific	101	0.561865	1.22	-13.522
OncotreeLineage	Lung	191	OVOL2	specific	103	0.562914	2.52	-12.953
OncotreeLineage	Lung	191	TOX3	specific	105	0.563791	1.75	-12.489
OncotreeLineage	Lung	191	FOXE1	specific	107	0.564467	1.71	-12.139
OncotreeLineage	Lung	191	TFCP2L1	specific	110	0.5666	1.55	-11.052
OncotreeLineage	Lung	191	TP73	specific	112	0.569324	1.98	-9.728
OncotreeLineage	Lung	191	FOXA1	specific	114	0.569582	3.65	-9.614
OncotreeLineage	Lung	191	PAX9	specific	115	0.569771	2.12	-9.529
OncotreeLineage	Lung	191	HEYL	specific	119	0.571676	1.14	-8.67
OncotreeLineage	Lung	191	ONECUT2	specific	122	0.571894	1.43	-8.583
OncotreeLineage	Lung	191	DLX6	specific	123	0.57201	1.81	-8.535
OncotreeLineage	Lung	191	FOXJ1	specific	126	0.573078	1.2	-8.077
OncotreeLineage	Lung	191	L3MBTL4	specific	127	0.573607	1.08	-7.864
OncotreeLineage	Lung	191	DLX5	specific	130	0.574193	1.81	-7.625
OncotreeLineage	Lung	191	RORC	specific	131	0.57424	1.1	-7.609
OncotreeLineage	Lung	191	LHX2	specific	132	0.57441	2.13	-7.541
OncotreeLineage	Lung	191	BHLHA15	specific	136	0.57556	1.46	-7.08
OncotreeLineage	Lung	191	ZNF135	specific	138	0.575855	1.09	-6.967
OncotreeLineage	Lung	191	TIGD3	specific	140	0.576792	1.2	-6.601
OncotreeLineage	Lung	191	ISL1	specific	142	0.576918	1.57	-6.558
OncotreeLineage	Lung	191	IRX2	specific	145	0.577126	1.73	-6.486
OncotreeLineage	Lung	191	SIX2	specific	152	0.578279	1.81	-6.065
OncotreeLineage	Lung	191	HOXD10	specific	153	0.578627	1.78	-5.937
OncotreeLineage	Lung	191	SPDEF	specific	157	0.5804	1.23	-5.304
OncotreeLineage	Lung	191	MNX1	specific	163	0.581422	1.73	-4.965
OncotreeLineage	Lung	191	LHX6	specific	165	0.581846	1.49	-4.826
OncotreeLineage	Lung	191	ZNF853	specific	168	0.582179	1.56	-4.722
OncotreeLineage	Lung	191	YBX2	specific	170	0.582987	2.35	-4.46
OncotreeLineage	Lung	191	MYCL	specific	173	0.583501	2.41	-4.301
OncotreeLineage	Lung	191	FOXP2	specific	174	0.583536	1.06	-4.292
OncotreeLineage	Lung	191	ZNF483	specific	175	0.583575	1.29	-4.282
OncotreeLineage	Lung	191	ZNF793	specific	176	0.58366	1.91	-4.258
OncotreeLineage	Lung	191	DLX3	specific	179	0.584103	1.19	-4.125
OncotreeLineage	Lung	191	HOXD11	specific	184	0.585345	1.49	-3.755
OncotreeLineage	Lung	191	SOX2	specific	187	0.586461	2.46	-3.433
OncotreeLineage	Lung	191	ZFP3	specific	188	0.586592	1.44	-3.399
OncotreeLineage	Lung	191	DLX2	specific	190	0.586675	1.72	-3.378
OncotreeLineage	Lung	191	GRHL2	specific	191	0.586786	2.31	-3.349
OncotreeLineage	Lung	191	ZSCAN18	specific	195	0.587531	3.76	-3.148
OncotreeLineage	Lung	191	ZIK1	specific	196	0.58788	1.99	-3.054
OncotreeLineage	Lung	191	LHX4	specific	198	0.587991	1.29	-3.028
OncotreeLineage	Lung	191	ZNF418	specific	202	0.588398	1.59	-2.926
OncotreeLineage	Lung	191	NR4A2	specific	206	0.589231	2.05	-2.715
OncotreeLineage	Lung	191	HOXA6	specific	207	0.589313	1.72	-2.695
OncotreeLineage	Lung	191	ZNF229	specific	208	0.589418	1.99	-2.67
OncotreeLineage	Lung	191	KCNIP3	specific	212	0.589954	2.25	-2.542
OncotreeLineage	Lung	191	DPF1	specific	215	0.590104	2.43	-2.51
OncotreeLineage	Lung	191	ZNF711	specific	220	0.590481	2.42	-2.426
OncotreeLineage	Lung	191	SETBP1	specific	223	0.590892	1.41	-2.332
OncotreeLineage	Lung	191	ZNF497	specific	225	0.590984	1.32	-2.313
OncotreeLineage	Lung	191	SP6	specific	228	0.59162	1.58	-2.169
OncotreeLineage	Lung	191	MESP1	specific	229	0.59162	1.54	-2.169
OncotreeLineage	Lung	191	CASZ1	specific	232	0.591804	2.56	-2.132
OncotreeLineage	Lung	191	ZNF488	specific	233	0.591831	1.71	-2.129
OncotreeLineage	Lung	191	ZIC5	specific	241	0.592388	1.34	-2.014
OncotreeLineage	Lung	191	ZNF518B	specific	242	0.59256	2.83	-1.977
OncotreeLineage	Lung	191	HOPX	specific	245	0.592712	1.29	-1.948
OncotreeLineage	Lung	191	GFI1	specific	246	0.592797	1.3	-1.931
OncotreeLineage	Lung	191	PRDM8	specific	248	0.592866	1.86	-1.919
OncotreeLineage	Lung	191	ZNF837	specific	249	0.593076	1.05	-1.874
OncotreeLineage	Lung	191	SMAD9	specific	251	0.593209	1.93	-1.849
OncotreeLineage	Lung	191	HOXD13	specific	252	0.593271	1.09	-1.837
OncotreeLineage	Lung	191	VAX2	specific	253	0.593302	1.29	-1.832
OncotreeLineage	Lung	191	ZBED9	specific	254	0.593389	1.04	-1.814
OncotreeLineage	Lung	191	TBX1	specific	255	0.593553	1.43	-1.781
OncotreeLineage	Lung	191	GBX2	specific	260	0.594093	1.12	-1.675
OncotreeLineage	Lung	191	MLXIPL	specific	262	0.594202	1.76	-1.655
OncotreeLineage	Lung	191	PBX4	specific	263	0.594232	2.34	-1.651
OncotreeLineage	Lung	191	ZNF141	specific	264	0.594322	2.06	-1.633
OncotreeLineage	Lung	191	ZNF713	specific	265	0.594369	1.85	-1.625
OncotreeLineage	Lung	191	GRHL1	specific	266	0.594495	2.36	-1.601
OncotreeLineage	Lung	191	ZNF726	specific	267	0.5946	2.31	-1.581
OncotreeLineage	Lung	191	ZNF66	specific	268	0.594702	1.45	-1.562
OncotreeLineage	Lung	191	ZNF280B	specific	269	0.594725	1.37	-1.559
OncotreeLineage	Lung	191	ZFP28	specific	270	0.594872	1.97	-1.531
OncotreeLineage	Lung	191	ZNF620	specific	271	0.594909	2.18	-1.525
OncotreeLineage	Lung	191	DLX4	specific	274	0.595601	1.6	-1.393
OncotreeLineage	Lung	191	ZNF334	specific	275	0.595695	1.29	-1.377
OncotreeLineage	Lung	191	ZMAT1	specific	276	0.595699	1.45	-1.377
OncotreeLineage	Lung	191	IRF6	specific	277	0.595833	2.88	-1.353
OncotreeLineage	Lung	191	SIX1	specific	280	0.596036	2.57	-1.319
OncotreeLineage	Lung	191	ELF3	specific	281	0.596094	4.96	-1.309
OncotreeLineage	Lung	191	ZNF221	specific	282	0.596114	1.27	-1.307
OncotreeLineage	Lung	191	ZNF891	specific	283	0.596182	1.33	-1.296
OncotreeLineage	Lung	191	ZNF718	specific	285	0.596282	2.22	-1.28
OncotreeLineage	Lung	191	ZNF467	specific	286	0.596421	1.71	-1.256
OncotreeLineage	Lung	191	BARX2	specific	287	0.596566	1.36	-1.231
OncotreeLineage	Lung	191	ZNF606	specific	288	0.596569	2.79	-1.231
OncotreeLineage	Lung	191	ZSCAN23	specific	289	0.596599	1.23	-1.228
OncotreeLineage	Lung	191	OTX1	specific	291	0.596705	1.64	-1.211
OncotreeLineage	Lung	191	HES6	specific	293	0.596956	4.18	-1.168
OncotreeLineage	Lung	191	ZNF704	specific	295	0.597081	2.2	-1.149
OncotreeLineage	Lung	191	POU2F2	specific	296	0.597085	1.32	-1.149
OncotreeLineage	Lung	191	ZNF71	specific	298	0.597426	2.29	-1.092
OncotreeLineage	Lung	191	ZSCAN31	specific	299	0.597477	3.32	-1.084
OncotreeLineage	Lung	191	E2F2	specific	300	0.597617	2.96	-1.061
OncotreeLineage	Lung	191	NME2	non_specific	1311	0.616537	10.13	0.0
OncotreeLineage	Lung	191	YBX1	non_specific	1253	0.615529	9.75	0.0
OncotreeLineage	Lung	191	ATF4	non_specific	1376	0.617828	8.57	0.0
OncotreeLineage	Lung	191	HMGA1	non_specific	1179	0.614665	8.04	-0.001
OncotreeLineage	Lung	191	PA2G4	non_specific	1178	0.614658	7.97	-0.001
OncotreeLineage	Lung	191	DRAP1	non_specific	1294	0.616243	7.78	0.0
OncotreeLineage	Lung	191	MAZ	non_specific	1197	0.61483	7.44	-0.001
OncotreeLineage	Lung	191	ZNF207	non_specific	1261	0.615649	7.02	0.0
OncotreeLineage	Lung	191	ID1	non_specific	536	0.606733	6.98	-0.123
OncotreeLineage	Lung	191	CENPX	non_specific	899	0.61186	6.93	-0.001
OncotreeLineage	Lung	191	DNMT1	non_specific	829	0.611082	6.91	-0.001
OncotreeLineage	Lung	191	NFE2L1	non_specific	1243	0.615352	6.88	0.0
OncotreeLineage	Lung	191	ID3	non_specific	861	0.611401	6.84	-0.001
OncotreeLineage	Lung	191	SON	non_specific	1191	0.614785	6.83	-0.001
OncotreeLineage	Lung	191	GTF2I	non_specific	975	0.612597	6.75	-0.001
OncotreeLineage	Lung	191	HMGN3	non_specific	1146	0.614337	6.74	-0.001
OncotreeLineage	Lung	191	YBX3	non_specific	1424	0.619904	6.71	0.0
OncotreeLineage	Lung	191	TFDP1	non_specific	957	0.612482	6.58	-0.001
OncotreeLineage	Lung	191	USF2	non_specific	951	0.612399	6.53	-0.001
OncotreeLineage	Lung	191	HIF1A	non_specific	1121	0.614053	6.52	-0.001
OncotreeLineage	Lung	191	GTF3A	non_specific	1251	0.615503	6.44	0.0
OncotreeLineage	Lung	191	CHCHD3	non_specific	1133	0.614213	6.37	-0.001
OncotreeLineage	Lung	191	ZNF706	non_specific	1314	0.616581	6.35	0.0
OncotreeLineage	Lung	191	SAFB	non_specific	897	0.611789	6.33	-0.001
OncotreeLineage	Lung	191	PIN1	non_specific	994	0.612851	6.31	-0.001
OncotreeLineage	Lung	191	XBP1	non_specific	1369	0.617682	6.27	0.0
OncotreeLineage	Lung	191	ZNF146	non_specific	1132	0.614204	6.26	-0.001
OncotreeLineage	Lung	191	MYBL2	non_specific	649	0.608658	6.23	-0.051
OncotreeLineage	Lung	191	CAMTA1	non_specific	1357	0.617473	6.21	0.0
OncotreeLineage	Lung	191	ZNF664	non_specific	956	0.612462	6.21	-0.001
OncotreeLineage	Lung	191	TCF3	non_specific	979	0.61263	6.19	-0.001
OncotreeLineage	Lung	191	FOXM1	non_specific	757	0.610291	6.17	-0.011
OncotreeLineage	Lung	191	RBCK1	non_specific	1323	0.616774	6.17	0.0
OncotreeLineage	Lung	191	REPIN1	non_specific	774	0.610395	6.15	-0.011
OncotreeLineage	Lung	191	E2F4	non_specific	1005	0.612935	6.07	-0.001
OncotreeLineage	Lung	191	IRF3	non_specific	1254	0.615541	6.04	0.0
OncotreeLineage	Lung	191	SREBF1	non_specific	1288	0.616177	6.0	0.0
OncotreeLineage	Lung	191	NFE2L2	non_specific	1281	0.61604	6.0	0.0
OncotreeLineage	Lung	191	SLC2A4RG	non_specific	834	0.611141	5.94	-0.001
OncotreeLineage	Lung	191	HSF1	non_specific	1013	0.613058	5.89	-0.001
OncotreeLineage	Lung	191	KCMF1	non_specific	1041	0.613277	5.89	-0.001
OncotreeLineage	Lung	191	PHF19	non_specific	819	0.610965	5.89	-0.002
OncotreeLineage	Lung	191	BCLAF1	non_specific	1147	0.614346	5.88	-0.001
OncotreeLineage	Lung	191	UBTF	non_specific	857	0.611367	5.87	-0.001
OncotreeLineage	Lung	191	GPBP1L1	non_specific	1259	0.615619	5.84	0.0
OncotreeLineage	Lung	191	TGIF1	non_specific	1372	0.617737	5.8	0.0
OncotreeLineage	Lung	191	SNAPC5	non_specific	1074	0.613552	5.79	-0.001
OncotreeLineage	Lung	191	SREBF2	non_specific	1240	0.615293	5.79	-0.0
OncotreeLineage	Lung	191	HMG20B	non_specific	1106	0.613911	5.78	-0.001
OncotreeLineage	Lung	191	MYC	non_specific	1404	0.618747	5.75	0.0
OncotreeLineage	Lung	191	ATF6B	non_specific	1229	0.615224	5.74	-0.0
OncotreeLineage	Lung	191	SMAD2	non_specific	944	0.612316	5.73	-0.001
OncotreeLineage	Lung	191	DMTF1	non_specific	879	0.6116	5.71	-0.001
OncotreeLineage	Lung	191	ZNF384	non_specific	968	0.612552	5.67	-0.001
OncotreeLineage	Lung	191	STAT1	non_specific	1392	0.618262	5.64	0.0
OncotreeLineage	Lung	191	FOS	non_specific	566	0.607355	5.63	-0.094
OncotreeLineage	Lung	191	RELA	non_specific	1077	0.613572	5.62	-0.001
OncotreeLineage	Lung	191	MBD3	non_specific	706	0.609562	5.62	-0.023
OncotreeLineage	Lung	191	JUN	non_specific	648	0.608657	5.62	-0.051
OncotreeLineage	Lung	191	PREB	non_specific	1076	0.61357	5.61	-0.001
OncotreeLineage	Lung	191	ID2	non_specific	1022	0.613136	5.6	-0.001
OncotreeLineage	Lung	191	USF1	non_specific	1227	0.615159	5.6	-0.0
OncotreeLineage	Lung	191	GLYR1	non_specific	1089	0.613664	5.58	-0.001
OncotreeLineage	Lung	191	TSC22D1	non_specific	999	0.612888	5.57	-0.001
OncotreeLineage	Lung	191	CEBPZ	non_specific	1275	0.615918	5.56	0.0
OncotreeLineage	Lung	191	MLX	non_specific	1068	0.613505	5.56	-0.001
OncotreeLineage	Lung	191	TFAM	non_specific	838	0.611196	5.55	-0.001
OncotreeLineage	Lung	191	MAX	non_specific	1350	0.617291	5.51	0.0
OncotreeLineage	Lung	191	CENPB	non_specific	863	0.611405	5.5	-0.001
OncotreeLineage	Lung	191	ADNP	non_specific	1301	0.616337	5.49	0.0
OncotreeLineage	Lung	191	JUNB	non_specific	839	0.611198	5.49	-0.001
OncotreeLineage	Lung	191	NFYC	non_specific	893	0.611741	5.49	-0.001
OncotreeLineage	Lung	191	CXXC1	non_specific	795	0.610635	5.48	-0.008
OncotreeLineage	Lung	191	STAT3	non_specific	938	0.612284	5.48	-0.001
OncotreeLineage	Lung	191	YY1	non_specific	1137	0.614255	5.46	-0.001
OncotreeLineage	Lung	191	SAFB2	non_specific	728	0.60994	5.46	-0.013
OncotreeLineage	Lung	191	KDM2A	non_specific	927	0.612133	5.45	-0.001
OncotreeLineage	Lung	191	DNTTIP1	non_specific	1211	0.614956	5.45	-0.0
OncotreeLineage	Lung	191	THAP12	non_specific	918	0.612002	5.39	-0.001
OncotreeLineage	Lung	191	THYN1	non_specific	1274	0.615914	5.38	0.0
OncotreeLineage	Lung	191	CREB3	non_specific	1205	0.614876	5.36	-0.001
OncotreeLineage	Lung	191	GPBP1	non_specific	1319	0.616663	5.34	0.0
OncotreeLineage	Lung	191	CBFB	non_specific	1145	0.614337	5.34	-0.001
OncotreeLineage	Lymphoid	157	IKZF1	specific	4	0.28321	5.6	-16.347
OncotreeLineage	Lymphoid	157	POU2AF1	specific	5	0.287492	5.25	-15.991
OncotreeLineage	Lymphoid	157	SPIB	specific	6	0.295237	3.56	-15.265
OncotreeLineage	Lymphoid	157	IKZF3	specific	8	0.296974	3.46	-15.212
OncotreeLineage	Lymphoid	157	IRF4	specific	10	0.323346	5.08	-12.723
OncotreeLineage	Lymphoid	157	PAX5	specific	12	0.337187	3.36	-11.53
OncotreeLineage	Lymphoid	157	SPI1	specific	15	0.387417	2.91	-7.508
OncotreeLineage	Lymphoid	157	ZBTB32	specific	16	0.408601	1.85	-6.043
OncotreeLineage	Lymphoid	157	IRF8	specific	19	0.436272	3.63	-4.36
OncotreeLineage	Lymphoid	157	BACH2	specific	23	0.479654	2.65	-2.154
OncotreeLineage	Lymphoid	157	SP140	specific	24	0.484492	3.52	-1.952
OncotreeLineage	Lymphoid	157	LYL1	specific	25	0.488747	2.81	-1.781
OncotreeLineage	Lymphoid	157	BATF	specific	26	0.493651	3.69	-1.588
OncotreeLineage	Lymphoid	157	EBF1	specific	27	0.498808	2.45	-1.391
OncotreeLineage	Lymphoid	157	GFI1	specific	28	0.500863	3.16	-1.324
OncotreeLineage	Lymphoid	157	FLI1	specific	31	0.50613	4.54	-1.167
OncotreeLineage	Lymphoid	157	POU2F2	specific	33	0.508541	3.22	-1.097
OncotreeLineage	Lymphoid	157	NME2	non_specific	817	0.61796	9.88	-0.029
OncotreeLineage	Lymphoid	157	YBX1	non_specific	742	0.616261	9.63	-0.029
OncotreeLineage	Lymphoid	157	ATF4	non_specific	596	0.613374	9.23	-0.029
OncotreeLineage	Lymphoid	157	PA2G4	non_specific	629	0.614094	8.05	-0.029
OncotreeLineage	Lymphoid	157	HMGA1	non_specific	676	0.614962	8.0	-0.029
OncotreeLineage	Lymphoid	157	MAZ	non_specific	550	0.612526	7.72	-0.029
OncotreeLineage	Lymphoid	157	TCF3	non_specific	188	0.59903	7.58	-0.029
OncotreeLineage	Lymphoid	157	MYC	non_specific	253	0.603377	7.34	-0.029
OncotreeLineage	Lymphoid	157	GTF3A	non_specific	343	0.60802	7.25	-0.029
OncotreeLineage	Lymphoid	157	DNMT1	non_specific	352	0.608232	7.22	-0.029
OncotreeLineage	Lymphoid	157	DRAP1	non_specific	916	0.621445	7.11	-0.029
OncotreeLineage	Lymphoid	157	SON	non_specific	602	0.613486	6.98	-0.029
OncotreeLineage	Lymphoid	157	ZNF207	non_specific	734	0.616054	6.97	-0.029
OncotreeLineage	Lymphoid	157	MYBL2	non_specific	232	0.602703	6.81	-0.029
OncotreeLineage	Lymphoid	157	ATF5	non_specific	153	0.59458	6.81	-0.029
OncotreeLineage	Lymphoid	157	USF2	non_specific	491	0.611281	6.65	-0.029
OncotreeLineage	Lymphoid	157	HMGN3	non_specific	710	0.615543	6.61	-0.029
OncotreeLineage	Lymphoid	157	XBP1	non_specific	662	0.614717	6.59	-0.029
OncotreeLineage	Lymphoid	157	ZNF706	non_specific	658	0.61465	6.56	-0.029
OncotreeLineage	Lymphoid	157	GTF2I	non_specific	661	0.614682	6.52	-0.029
OncotreeLineage	Lymphoid	157	TFDP1	non_specific	619	0.613944	6.42	-0.029
OncotreeLineage	Lymphoid	157	SAFB	non_specific	466	0.61083	6.42	-0.029
OncotreeLineage	Lymphoid	157	SREBF2	non_specific	395	0.60923	6.38	-0.029
OncotreeLineage	Lymphoid	157	IRF3	non_specific	563	0.612774	6.32	-0.029
OncotreeLineage	Lymphoid	157	NFE2L1	non_specific	888	0.620405	6.31	-0.029
OncotreeLineage	Lymphoid	157	REPIN1	non_specific	386	0.609066	6.28	-0.029
OncotreeLineage	Lymphoid	157	PIN1	non_specific	590	0.613279	6.27	-0.029
OncotreeLineage	Lymphoid	157	STAT6	non_specific	340	0.607872	6.21	-0.029
OncotreeLineage	Lymphoid	157	RFX5	non_specific	210	0.601009	6.2	-0.029
OncotreeLineage	Lymphoid	157	CXXC1	non_specific	231	0.602655	6.18	-0.029
OncotreeLineage	Lymphoid	157	CHCHD3	non_specific	739	0.616238	6.16	-0.029
OncotreeLineage	Lymphoid	157	E2F4	non_specific	547	0.612496	6.12	-0.029
OncotreeLineage	Lymphoid	157	YBX3	non_specific	1018	0.625522	6.06	-0.029
OncotreeLineage	Lymphoid	157	UBTF	non_specific	406	0.609512	6.04	-0.029
OncotreeLineage	Lymphoid	157	CAMTA1	non_specific	864	0.619439	6.01	-0.029
OncotreeLineage	Lymphoid	157	USF1	non_specific	489	0.611204	5.97	-0.029
OncotreeLineage	Lymphoid	157	MBD2	non_specific	224	0.602127	5.95	-0.029
OncotreeLineage	Lymphoid	157	ATF6B	non_specific	599	0.613417	5.91	-0.029
OncotreeLineage	Lymphoid	157	CENPX	non_specific	913	0.621329	5.91	-0.029
OncotreeLineage	Lymphoid	157	DMTF1	non_specific	420	0.609676	5.89	-0.029
OncotreeLineage	Lymphoid	157	MAX	non_specific	593	0.613347	5.88	-0.029
OncotreeLineage	Lymphoid	157	PHF19	non_specific	490	0.611206	5.86	-0.029
OncotreeLineage	Lymphoid	157	SREBF1	non_specific	800	0.617565	5.86	-0.029
OncotreeLineage	Lymphoid	157	RBCK1	non_specific	877	0.619783	5.86	-0.029
OncotreeLineage	Lymphoid	157	ZNF146	non_specific	828	0.618303	5.84	-0.029
OncotreeLineage	Lymphoid	157	CBFB	non_specific	392	0.609174	5.8	-0.029
OncotreeLineage	Lymphoid	157	GPBP1L1	non_specific	747	0.616405	5.76	-0.029
OncotreeLineage	Lymphoid	157	THYN1	non_specific	529	0.612053	5.73	-0.029
OncotreeLineage	Lymphoid	157	ELF1	non_specific	194	0.59958	5.72	-0.029
OncotreeLineage	Lymphoid	157	KLF13	non_specific	220	0.601688	5.71	-0.029
OncotreeLineage	Lymphoid	157	ETS1	non_specific	157	0.595698	5.7	-0.029
OncotreeLineage	Lymphoid	157	HSF1	non_specific	705	0.615407	5.67	-0.029
OncotreeLineage	Lymphoid	157	PREB	non_specific	586	0.613182	5.64	-0.029
OncotreeLineage	Lymphoid	157	BCLAF1	non_specific	782	0.616959	5.63	-0.029
OncotreeLineage	Lymphoid	157	TP53	non_specific	379	0.60882	5.63	-0.029
OncotreeLineage	Lymphoid	157	GPBP1	non_specific	605	0.613531	5.63	-0.029
OncotreeLineage	Lymphoid	157	ZNF384	non_specific	581	0.613153	5.61	-0.029
OncotreeLineage	Lymphoid	157	SMAD2	non_specific	610	0.613658	5.61	-0.029
OncotreeLineage	Lymphoid	157	AKAP8L	non_specific	548	0.612502	5.56	-0.029
OncotreeLineage	Lymphoid	157	MBD1	non_specific	362	0.608365	5.54	-0.029
OncotreeLineage	Lymphoid	157	MBD3	non_specific	454	0.610546	5.53	-0.029
OncotreeLineage	Lymphoid	157	PBX2	non_specific	564	0.612775	5.52	-0.029
OncotreeLineage	Lymphoid	157	CGGBP1	non_specific	525	0.612011	5.51	-0.029
OncotreeLineage	Lymphoid	157	UBP1	non_specific	560	0.612701	5.5	-0.029
OncotreeLineage	Lymphoid	157	DDIT3	non_specific	867	0.619507	5.5	-0.029
OncotreeLineage	Lymphoid	157	ID3	non_specific	994	0.624212	5.49	-0.029
OncotreeLineage	Lymphoid	157	SAFB2	non_specific	422	0.609732	5.48	-0.029
OncotreeLineage	Lymphoid	157	GLYR1	non_specific	667	0.614807	5.47	-0.029
OncotreeLineage	Lymphoid	157	ADNP	non_specific	763	0.616706	5.46	-0.029
OncotreeLineage	Lymphoid	157	IRF1	non_specific	228	0.60247	5.45	-0.029
OncotreeLineage	Lymphoid	157	RELA	non_specific	711	0.61562	5.44	-0.029
OncotreeLineage	Lymphoid	157	CTCF	non_specific	368	0.608579	5.43	-0.029
OncotreeLineage	Lymphoid	157	STAT1	non_specific	890	0.620445	5.43	-0.029
OncotreeLineage	Lymphoid	157	ZNF655	non_specific	468	0.61087	5.42	-0.029
OncotreeLineage	Lymphoid	157	YY1	non_specific	665	0.614789	5.42	-0.029
OncotreeLineage	Lymphoid	157	FOXM1	non_specific	829	0.618326	5.41	-0.029
OncotreeLineage	Lymphoid	157	ZNF692	non_specific	436	0.610071	5.4	-0.029
OncotreeLineage	Lymphoid	157	CEBPZ	non_specific	803	0.617606	5.4	-0.029
