cancer	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10	top5e
KIRP	Normal	32	TBX2	specific	125	0.115556	4.85	-1.337	0
KIRP	Normal	32	TAL2	specific	126	0.1174	1.4	-1.27	0
KIRP	Normal	32	SIX4	specific	127	0.117571	1.06	-1.267	0
KIRP	Normal	32	FOXA3	specific	128	0.117899	1.4	-1.258	0
KIRP	Normal	32	SOX18	specific	129	0.11811	3.63	-1.254	0
KIRP	Normal	32	NR3C2	specific	130	0.118816	3.78	-1.231	0
KIRP	Normal	32	ZNF385D	specific	132	0.119533	1.92	-1.211	0
KIRP	Normal	32	PRRX1	specific	138	0.123048	1.23	-1.101	0
KIRP	Normal	32	SNAI1	specific	139	0.12332	2.28	-1.095	0
KIRP	Normal	32	CREB3L1	specific	140	0.123481	2.27	-1.092	0
KIRP	Normal	32	HOXD4	specific	141	0.124311	2.92	-1.066	0
KIRP	Normal	32	EGR2	specific	145	0.124902	3.0	-1.057	0
KIRP	Normal	32	TFCP2L1	specific	147	0.125991	5.53	-1.025	1
KIRP	Normal	32	YBX1	non_specific	991	0.214104	8.39	-0.015	1
KIRP	Normal	32	FOS	non_specific	269	0.166277	8.09	-0.153	1
KIRP	Normal	32	NR4A1	non_specific	157	0.131675	7.95	-0.86	1
KIRP	Normal	32	EGR1	non_specific	281	0.168733	7.77	-0.12	1
KIRP	Normal	32	NFE2L1	non_specific	891	0.209431	7.65	-0.015	1
KIRP	Normal	32	ATF4	non_specific	1033	0.216067	7.32	-0.014	1
KIRP	Normal	32	JUNB	non_specific	417	0.18604	7.21	-0.015	1
KIRP	Normal	32	PAX8	non_specific	1120	0.221475	7.12	-0.008	1
KIRP	Normal	32	TSC22D1	non_specific	860	0.208056	7.11	-0.015	1
KIRP	Normal	32	JUND	non_specific	864	0.2083	7.03	-0.015	1
KIRP	Normal	32	EPAS1	non_specific	279	0.168278	6.91	-0.125	1
KIRP	Normal	32	ID2	non_specific	955	0.212462	6.88	-0.015	1
KIRP	Normal	32	ELF3	non_specific	1316	0.238266	6.84	0.0	1
KIRP	Normal	32	HMGN3	non_specific	1069	0.218282	6.81	-0.012	1
KIRP	Normal	32	YBX3	non_specific	1315	0.238067	6.79	0.0	1
KIRP	Normal	32	JUN	non_specific	572	0.195802	6.74	-0.015	1
KIRP	Normal	32	THAP4	non_specific	935	0.211705	6.72	-0.015	1
KIRP	Normal	32	TSC22D3	non_specific	721	0.203151	6.7	-0.015	1
KIRP	Normal	32	BHLHE40	non_specific	794	0.205775	6.67	-0.015	1
KIRP	Normal	32	CXXC5	non_specific	575	0.195908	6.57	-0.015	1
KIRP	Normal	32	SLC2A4RG	non_specific	1090	0.219579	6.56	-0.011	1
KIRP	Normal	32	NFE2L2	non_specific	784	0.205476	6.49	-0.015	1
KIRP	Normal	32	CAMTA1	non_specific	863	0.208199	6.49	-0.015	1
KIRP	Normal	32	ID3	non_specific	678	0.200915	6.48	-0.015	1
KIRP	Normal	32	ID1	non_specific	777	0.205098	6.47	-0.015	1
KIRP	Normal	32	ATF3	non_specific	221	0.158276	6.46	-0.249	1
KIRP	Normal	32	USF2	non_specific	1103	0.220271	6.43	-0.009	1
KIRP	Normal	32	XBP1	non_specific	565	0.195477	6.42	-0.015	1
KIRP	Normal	32	EMX1	non_specific	243	0.16237	6.4	-0.194	1
KIRP	Normal	32	MAZ	non_specific	1252	0.23096	6.3	0.0	1
KIRP	Normal	32	HIF1A	non_specific	845	0.207602	6.28	-0.015	1
KIRP	Normal	32	HOXD8	non_specific	175	0.142646	6.27	-0.566	1
KIRP	Normal	32	HNF1B	non_specific	1215	0.227643	6.24	-0.003	1
KIRP	Normal	32	STAT6	non_specific	1171	0.224478	6.23	-0.007	1
KIRP	Normal	32	DRAP1	non_specific	1173	0.224691	6.18	-0.007	1
KIRP	Normal	32	GTF2I	non_specific	889	0.209297	6.17	-0.015	1
KIRP	Normal	32	NR2F2	non_specific	733	0.203665	6.15	-0.015	1
KIRP	Normal	32	STAT3	non_specific	716	0.202808	6.14	-0.015	1
KIRP	Normal	32	AEBP1	non_specific	670	0.200608	6.14	-0.015	1
KIRP	Normal	32	KLF6	non_specific	1067	0.218103	6.1	-0.012	1
KIRP	Normal	32	FOSL2	non_specific	764	0.204693	6.06	-0.015	1
KIRP	Normal	32	ESRRA	non_specific	818	0.206569	6.03	-0.015	1
KIRP	Normal	32	GLMP	non_specific	1198	0.226303	6.02	-0.007	1
KIRP	Normal	32	CUX1	non_specific	1224	0.22833	5.99	-0.003	1
KIRP	Normal	32	SON	non_specific	951	0.21225	5.97	-0.015	1
KIRP	Normal	32	PIN1	non_specific	969	0.213414	5.96	-0.015	1
KIRP	Normal	32	NR1H2	non_specific	1032	0.216015	5.94	-0.014	1
KIRP	Normal	32	PHF1	non_specific	916	0.210551	5.93	-0.015	1
KIRP	Normal	32	TGIF1	non_specific	1245	0.230378	5.91	0.0	1
KIRP	Normal	32	PA2G4	non_specific	1136	0.222402	5.89	-0.008	1
KIRP	Normal	32	GLYR1	non_specific	719	0.203018	5.89	-0.015	1
KIRP	Normal	32	ZNF706	non_specific	1167	0.224215	5.86	-0.007	1
KIRP	Normal	32	ZSCAN18	non_specific	663	0.200402	5.85	-0.015	1
KIRP	Normal	32	GTF3A	non_specific	1291	0.235013	5.77	0.0	1
KIRP	Normal	32	PLSCR1	non_specific	950	0.212196	5.77	-0.015	1
KIRP	Normal	32	HMG20B	non_specific	1105	0.220375	5.73	-0.009	1
KIRP	Normal	32	CHCHD3	non_specific	1113	0.221059	5.72	-0.008	1
KIRP	Normal	32	REPIN1	non_specific	1110	0.220642	5.7	-0.009	1
KIRP	Normal	32	ZNF207	non_specific	1073	0.218344	5.69	-0.012	1
KIRP	Normal	32	ZNF664	non_specific	809	0.206297	5.67	-0.015	1
KIRP	Normal	32	GPBP1L1	non_specific	937	0.211819	5.67	-0.015	1
KIRP	Normal	32	HSF1	non_specific	1085	0.219344	5.65	-0.011	1
KIRP	Normal	32	SREBF2	non_specific	339	0.179071	5.64	-0.015	1
KIRP	Normal	32	PCGF2	non_specific	1012	0.214915	5.63	-0.015	1
KIRP	Normal	32	ZNF358	non_specific	1042	0.216625	5.63	-0.014	1
KIRP	Normal	32	MBD2	non_specific	1080	0.219133	5.62	-0.011	1
KIRP	Normal	32	HES1	non_specific	717	0.202878	5.61	-0.015	1
KIRP	Normal	32	RBCK1	non_specific	1286	0.234344	5.6	0.0	1
KIRP	Normal	32	STAT1	non_specific	1122	0.221637	5.6	-0.008	1
KIRP	Normal	32	FAM200B	non_specific	711	0.202244	5.59	-0.015	1
KIRP	Normal	32	ATF6B	non_specific	798	0.205956	5.57	-0.015	1
KIRP	Normal	32	CREM	non_specific	397	0.184314	5.57	-0.015	1
KIRP	Normal	32	UBTF	non_specific	977	0.213606	5.56	-0.015	1
KIRP	Normal	32	MBD3	non_specific	1059	0.217504	5.55	-0.013	1
KIRP	Normal	32	EMX2	non_specific	902	0.210028	5.53	-0.015	1
KIRP	Normal	32	NFIC	non_specific	492	0.190047	5.51	-0.015	1
KIRP	Normal	32	HOXC10	non_specific	757	0.204604	5.49	-0.015	1
KIRP	Normal	32	TSC22D4	non_specific	927	0.211273	5.47	-0.015	1
KIRP	Normal	32	RERE	non_specific	636	0.198924	5.46	-0.015	1
KIRP	Normal	32	GLIS2	non_specific	1144	0.222774	5.44	-0.008	1
KIRP	Normal	32	KLF10	non_specific	473	0.188974	5.43	-0.015	1
KIRP	Tumor	284	MNX1	specific	43	0.034996	1.09	-6.158	0
KIRP	Tumor	284	TBX15	specific	48	0.042315	1.28	-5.691	0
KIRP	Tumor	284	MYBL2	specific	63	0.058243	1.53	-4.755	0
KIRP	Tumor	284	MESP2	specific	99	0.084568	1.5	-3.405	0
KIRP	Tumor	284	SOX8	specific	104	0.085693	1.24	-3.366	0
KIRP	Tumor	284	LBX2	specific	106	0.08659	2.27	-3.326	0
KIRP	Tumor	284	E2F1	specific	117	0.096077	1.88	-2.878	0
KIRP	Tumor	284	HOXC11	specific	133	0.109309	1.57	-2.301	0
KIRP	Tumor	284	FOXM1	specific	142	0.120912	1.84	-1.824	0
KIRP	Tumor	284	BATF	specific	147	0.123417	1.64	-1.737	0
KIRP	Tumor	284	SCX	specific	158	0.130802	1.63	-1.476	0
KIRP	Tumor	284	ETV7	specific	163	0.13411	1.96	-1.365	0
KIRP	Tumor	284	BCL11A	specific	166	0.135403	1.63	-1.325	0
KIRP	Tumor	284	MEIS3	specific	170	0.136626	2.88	-1.291	0
KIRP	Tumor	284	ARNTL2	specific	172	0.137171	1.38	-1.276	0
KIRP	Tumor	284	CREB5	specific	174	0.137875	4.31	-1.256	0
KIRP	Tumor	284	HOXA1	specific	175	0.139009	1.47	-1.218	0
KIRP	Tumor	284	MXD3	specific	176	0.139838	2.47	-1.191	0
KIRP	Tumor	284	BHLHE41	specific	181	0.143124	4.38	-1.089	0
KIRP	Tumor	284	MYBL1	specific	183	0.143832	1.48	-1.07	0
KIRP	Tumor	284	MSC	specific	185	0.144419	3.55	-1.055	0
KIRP	Tumor	284	STAT4	specific	187	0.145216	1.31	-1.033	0
KIRP	Tumor	284	YBX1	non_specific	664	0.217425	8.29	-0.017	1
KIRP	Tumor	284	ELF3	non_specific	339	0.194324	8.03	-0.036	1
KIRP	Tumor	284	YBX3	non_specific	340	0.194505	7.96	-0.034	1
KIRP	Tumor	284	PAX8	non_specific	535	0.210119	7.42	-0.017	1
KIRP	Tumor	284	ATF4	non_specific	622	0.215457	7.33	-0.017	1
KIRP	Tumor	284	NFE2L1	non_specific	764	0.222182	7.3	-0.017	1
KIRP	Tumor	284	MAZ	non_specific	403	0.201057	7.03	-0.017	1
KIRP	Tumor	284	HMGN3	non_specific	586	0.213255	6.94	-0.017	1
KIRP	Tumor	284	HNF1B	non_specific	440	0.204184	6.8	-0.017	1
KIRP	Tumor	284	SLC2A4RG	non_specific	565	0.211976	6.74	-0.017	1
KIRP	Tumor	284	TSC22D1	non_specific	795	0.2236	6.72	-0.017	1
KIRP	Tumor	284	ID2	non_specific	700	0.219085	6.72	-0.017	1
KIRP	Tumor	284	JUND	non_specific	791	0.223348	6.66	-0.017	1
KIRP	Tumor	284	USF2	non_specific	552	0.211297	6.64	-0.017	1
KIRP	Tumor	284	STAT6	non_specific	484	0.20721	6.64	-0.017	1
KIRP	Tumor	284	GTF3A	non_specific	364	0.197296	6.62	-0.017	1
KIRP	Tumor	284	DRAP1	non_specific	482	0.207005	6.6	-0.017	1
KIRP	Tumor	284	TGIF1	non_specific	410	0.201602	6.57	-0.017	1
KIRP	Tumor	284	CUX1	non_specific	431	0.203532	6.56	-0.017	1
KIRP	Tumor	284	THAP4	non_specific	720	0.219855	6.53	-0.017	1
KIRP	Tumor	284	GLMP	non_specific	457	0.20546	6.5	-0.017	1
KIRP	Tumor	284	RBCK1	non_specific	369	0.197912	6.4	-0.017	1
KIRP	Tumor	284	ZNF706	non_specific	488	0.207463	6.23	-0.017	1
KIRP	Tumor	284	KLF6	non_specific	588	0.213432	6.21	-0.017	1
KIRP	Tumor	284	BHLHE40	non_specific	861	0.225973	6.2	-0.017	1
KIRP	Tumor	284	PA2G4	non_specific	519	0.209217	6.18	-0.017	1
KIRP	Tumor	284	CAMTA1	non_specific	792	0.223453	6.14	-0.017	1
KIRP	Tumor	284	TSC22D3	non_specific	934	0.228733	6.1	-0.017	1
KIRP	Tumor	284	NFE2L2	non_specific	871	0.226286	6.02	-0.017	1
KIRP	Tumor	284	ID1	non_specific	878	0.226683	5.98	-0.017	1
KIRP	Tumor	284	NR1H2	non_specific	623	0.215508	5.95	-0.017	1
KIRP	Tumor	284	CHCHD3	non_specific	542	0.210526	5.94	-0.017	1
KIRP	Tumor	284	HMG20B	non_specific	550	0.211195	5.92	-0.017	1
KIRP	Tumor	284	HIF1A	non_specific	810	0.224071	5.92	-0.017	1
KIRP	Tumor	284	REPIN1	non_specific	545	0.210933	5.91	-0.017	1
KIRP	Tumor	284	GTF2I	non_specific	766	0.22232	5.89	-0.017	1
KIRP	Tumor	284	PIN1	non_specific	686	0.218121	5.86	-0.017	1
KIRP	Tumor	284	STAT1	non_specific	533	0.209962	5.84	-0.017	1
KIRP	Tumor	284	SON	non_specific	704	0.2193	5.82	-0.017	1
KIRP	Tumor	284	JUN	non_specific	1083	0.236642	5.81	-0.014	1
KIRP	Tumor	284	ID3	non_specific	977	0.231112	5.81	-0.017	1
KIRP	Tumor	284	IRF3	non_specific	401	0.20092	5.8	-0.017	1
KIRP	Tumor	284	HSF1	non_specific	570	0.212207	5.8	-0.017	1
KIRP	Tumor	284	ZNF207	non_specific	582	0.213194	5.8	-0.017	1
KIRP	Tumor	284	DDIT3	non_specific	402	0.201013	5.78	-0.017	1
KIRP	Tumor	284	JUNB	non_specific	1238	0.247574	5.76	-0.001	1
KIRP	Tumor	284	MBD2	non_specific	575	0.212415	5.76	-0.017	1
KIRP	Tumor	284	GLIS2	non_specific	511	0.208856	5.72	-0.017	1
KIRP	Tumor	284	PHF1	non_specific	739	0.221033	5.71	-0.017	1
KIRP	Tumor	284	IRF9	non_specific	501	0.208053	5.71	-0.017	1
KIRP	Tumor	284	HMGA1	non_specific	370	0.197986	5.69	-0.017	1
KIRP	Tumor	284	ZNF358	non_specific	613	0.2149	5.66	-0.017	1
KIRP	Tumor	284	CXXC5	non_specific	1080	0.236526	5.66	-0.014	1
KIRP	Tumor	284	ESRRA	non_specific	837	0.225145	5.64	-0.017	1
KIRP	Tumor	284	SAFB2	non_specific	528	0.209634	5.64	-0.017	1
KIRP	Tumor	284	MBD3	non_specific	596	0.214026	5.63	-0.017	1
KIRP	Tumor	284	NR2F2	non_specific	922	0.228191	5.62	-0.017	1
KIRP	Tumor	284	PLSCR1	non_specific	705	0.219355	5.62	-0.017	1
KIRP	Tumor	284	PCGF2	non_specific	643	0.21661	5.6	-0.017	1
KIRP	Tumor	284	FOSL2	non_specific	891	0.227108	5.59	-0.017	1
KIRP	Tumor	284	STAT3	non_specific	939	0.229097	5.58	-0.017	1
KIRP	Tumor	284	ZNF768	non_specific	442	0.204494	5.58	-0.017	1
KIRP	Tumor	284	XBP1	non_specific	1090	0.236998	5.52	-0.014	1
KIRP	Tumor	284	GPBP1L1	non_specific	718	0.219738	5.51	-0.017	1
KIRP	Tumor	284	SREBF1	non_specific	462	0.205632	5.51	-0.017	1
KIRP	Tumor	284	FOS	non_specific	1386	0.271336	5.51	0.0	1
KIRP	Tumor	284	AEBP1	non_specific	985	0.231441	5.49	-0.017	1
KIRP	Tumor	284	CENPB	non_specific	578	0.212654	5.49	-0.017	1
KIRP	Tumor	284	UBTF	non_specific	678	0.217928	5.47	-0.017	1
KIRP	Tumor	284	ZNF428	non_specific	507	0.208589	5.43	-0.017	1
KIRP	Tumor	284	IRX3	non_specific	254	0.171811	5.4	-0.392	1
KIRP	Tumor	284	CEBPD	non_specific	566	0.21213	5.4	-0.017	1
KIRP	Tumor	284	EGR1	non_specific	1374	0.268256	5.4	0.0	1
KIRP	Tumor	284	PREB	non_specific	603	0.214309	5.37	-0.017	1
KIRP	Tumor	284	GLYR1	non_specific	936	0.228874	5.36	-0.017	1
KIRP	Tumor	284	EMX2	non_specific	753	0.221569	5.3	-0.017	1
KIRP	Tumor	284	SAFB	non_specific	585	0.213239	5.3	-0.017	1
KIRP	Tumor	284	TSC22D4	non_specific	728	0.220295	5.29	-0.017	1
KIRP	Tumor	284	ZNF664	non_specific	846	0.225428	5.29	-0.017	1
KIRP	Tumor	284	DEAF1	non_specific	448	0.205156	5.27	-0.017	1
KIRP	Tumor	284	CXXC1	non_specific	577	0.212534	5.26	-0.017	1
KIRP	Tumor	284	CREB3	non_specific	661	0.217211	5.25	-0.017	1
KIRP	Tumor	284	ZSCAN18	non_specific	992	0.23166	5.22	-0.017	1
LIHC	Normal	50	ATF5	non_specific	62	0.186107	8.78	-0.032	1
LIHC	Normal	50	XBP1	non_specific	139	0.213509	8.05	-0.032	1
LIHC	Normal	50	ID2	non_specific	87	0.198194	7.71	-0.032	1
LIHC	Normal	50	YBX1	non_specific	262	0.22839	7.15	-0.032	1
LIHC	Normal	50	ATF4	non_specific	241	0.226946	7.08	-0.032	1
LIHC	Normal	50	FOS	non_specific	26	0.151303	7.01	-0.032	1
LIHC	Normal	50	CREB3L3	non_specific	97	0.203165	6.83	-0.032	1
LIHC	Normal	50	JUND	non_specific	128	0.210725	6.62	-0.032	1
LIHC	Normal	50	EGR1	non_specific	34	0.161311	6.59	-0.032	1
LIHC	Normal	50	JUNB	non_specific	76	0.192088	6.48	-0.032	1
LIHC	Normal	50	NR1I3	non_specific	75	0.191932	6.42	-0.032	1
LIHC	Normal	50	ETS2	non_specific	71	0.190418	6.33	-0.032	1
LIHC	Normal	50	GTF3A	non_specific	235	0.22635	5.94	-0.032	1
LIHC	Normal	50	ZGPAT	non_specific	67	0.18903	5.94	-0.032	1
LIHC	Normal	50	JUN	non_specific	78	0.192753	5.94	-0.032	1
LIHC	Normal	50	MLXIPL	non_specific	284	0.230757	5.82	-0.032	1
LIHC	Normal	50	BHLHE40	non_specific	84	0.197349	5.81	-0.032	1
LIHC	Normal	50	USF2	non_specific	255	0.228139	5.81	-0.032	1
LIHC	Normal	50	ID1	non_specific	49	0.174464	5.78	-0.032	1
LIHC	Normal	50	NR1H3	non_specific	196	0.222266	5.74	-0.032	1
LIHC	Normal	50	CEBPB	non_specific	157	0.216855	5.73	-0.032	1
LIHC	Normal	50	CEBPD	non_specific	101	0.204821	5.72	-0.032	1
LIHC	Normal	50	SLC2A4RG	non_specific	302	0.232854	5.71	-0.032	1
LIHC	Normal	50	SREBF1	non_specific	166	0.218196	5.67	-0.032	1
LIHC	Normal	50	DRAP1	non_specific	413	0.241546	5.56	-0.032	1
LIHC	Normal	50	EPAS1	non_specific	131	0.211101	5.54	-0.032	1
LIHC	Normal	50	HNF4A	non_specific	208	0.223517	5.53	-0.032	1
LIHC	Normal	50	HMGN3	non_specific	175	0.219295	5.51	-0.032	1
LIHC	Normal	50	NFE2L1	non_specific	295	0.232188	5.4	-0.032	1
LIHC	Normal	50	CAMTA1	non_specific	190	0.221312	5.39	-0.032	1
LIHC	Normal	50	MAZ	non_specific	504	0.248819	5.39	-0.032	1
LIHC	Normal	50	ZNF706	non_specific	498	0.248282	5.3	-0.032	1
LIHC	Normal	50	GLMP	non_specific	576	0.254145	5.25	-0.032	1
LIHC	Normal	50	ELF3	non_specific	281	0.23057	5.23	-0.032	1
LIHC	Normal	50	NFE2L2	non_specific	119	0.208878	5.22	-0.032	1
LIHC	Normal	50	KLF6	non_specific	81	0.194223	5.19	-0.032	1
LIHC	Normal	50	ATF3	non_specific	55	0.182492	5.19	-0.032	1
LIHC	Normal	50	NR1H4	non_specific	135	0.212611	5.15	-0.032	1
LIHC	Normal	50	TSC22D1	non_specific	150	0.21592	5.12	-0.032	1
LIHC	Normal	50	STAT3	non_specific	132	0.211967	5.12	-0.032	1
LIHC	Normal	50	CXXC5	non_specific	223	0.225224	5.1	-0.032	1
LIHC	Normal	50	CEBPA	non_specific	463	0.245719	5.08	-0.032	1
LIHC	Normal	50	NFIL3	non_specific	80	0.19289	5.07	-0.032	1
LIHC	Normal	50	TSC22D3	non_specific	160	0.217	5.06	-0.032	1
LIHC	Normal	50	RXRA	non_specific	176	0.21963	5.04	-0.032	1
LIHC	Normal	50	RBCK1	non_specific	501	0.248559	4.98	-0.032	1
LIHC	Normal	50	RORC	non_specific	161	0.217164	4.93	-0.032	1
LIHC	Normal	50	NR4A1	non_specific	38	0.166527	4.92	-0.032	1
LIHC	Normal	50	IRF9	non_specific	236	0.22642	4.89	-0.032	1
LIHC	Normal	50	MYC	non_specific	72	0.191457	4.86	-0.032	1
LIHC	Normal	50	THAP4	non_specific	220	0.224921	4.85	-0.032	1
LIHC	Normal	50	PREB	non_specific	443	0.244206	4.81	-0.032	1
LIHC	Normal	50	GPBP1L1	non_specific	215	0.2244	4.8	-0.032	1
LIHC	Normal	50	STAT1	non_specific	303	0.232953	4.79	-0.032	1
LIHC	Normal	50	HES1	non_specific	116	0.207814	4.76	-0.032	1
LIHC	Normal	50	FOXA3	non_specific	104	0.205821	4.72	-0.032	1
LIHC	Normal	50	THYN1	non_specific	180	0.219948	4.72	-0.032	1
LIHC	Normal	50	CSRNP1	non_specific	35	0.16368	4.72	-0.032	1
LIHC	Normal	50	NR3C1	non_specific	60	0.18533	4.69	-0.032	1
LIHC	Normal	50	FOSB	non_specific	7	0.106529	4.67	-0.032	1
LIHC	Normal	50	PA2G4	non_specific	471	0.246111	4.66	-0.032	1
LIHC	Normal	50	KLF10	non_specific	66	0.188856	4.64	-0.032	1
LIHC	Normal	50	KLF15	non_specific	224	0.225317	4.64	-0.032	1
LIHC	Normal	50	STAT6	non_specific	276	0.230055	4.61	-0.032	1
LIHC	Normal	50	KLF9	non_specific	83	0.195765	4.59	-0.032	1
LIHC	Normal	50	ZNF358	non_specific	227	0.22547	4.58	-0.032	1
LIHC	Normal	50	TGIF1	non_specific	216	0.224576	4.56	-0.032	1
LIHC	Normal	50	HLF	non_specific	63	0.186603	4.56	-0.032	1
LIHC	Normal	50	CREM	non_specific	143	0.214398	4.54	-0.032	1
LIHC	Normal	50	NR2F6	non_specific	383	0.239167	4.5	-0.032	1
LIHC	Normal	50	NFIC	non_specific	202	0.223037	4.5	-0.032	1
LIHC	Normal	50	SP100	non_specific	266	0.228919	4.5	-0.032	1
LIHC	Normal	50	IRF3	non_specific	543	0.251978	4.5	-0.032	1
LIHC	Normal	50	NR1H2	non_specific	347	0.236486	4.49	-0.032	1
LIHC	Normal	50	SON	non_specific	317	0.23414	4.49	-0.032	1
LIHC	Normal	50	ZNF511	non_specific	181	0.220238	4.47	-0.032	1
LIHC	Normal	50	PIN1	non_specific	403	0.240299	4.46	-0.032	1
LIHC	Normal	50	MBD3	non_specific	345	0.236348	4.46	-0.032	1
LIHC	Normal	50	HHEX	non_specific	287	0.231106	4.45	-0.032	1
LIHC	Normal	50	STAT2	non_specific	294	0.232099	4.44	-0.032	1
LIHC	Normal	50	IRF1	non_specific	170	0.218631	4.42	-0.032	1
LIHC	Normal	50	PLSCR1	non_specific	109	0.206661	4.4	-0.032	1
LIHC	Normal	50	ESRRA	non_specific	368	0.237839	4.39	-0.032	1
LIHC	Tumor	368	HOXA13	specific	76	0.004342	1.01	-2.438	0
LIHC	Tumor	368	ISX	specific	83	0.004919	1.02	-2.438	0
LIHC	Tumor	368	ZIC2	specific	109	0.009067	1.33	-2.403	0
LIHC	Tumor	368	HOXA10	specific	124	0.012837	1.05	-2.329	0
LIHC	Tumor	368	PITX1	specific	126	0.01287	1.18	-2.329	0
LIHC	Tumor	368	CENPA	specific	186	0.031718	1.79	-1.855	0
LIHC	Tumor	368	MESP2	specific	198	0.035086	1.02	-1.776	0
LIHC	Tumor	368	MYBL2	specific	211	0.037917	2.59	-1.716	0
LIHC	Tumor	368	E2F1	specific	234	0.052809	2.8	-1.326	0
LIHC	Tumor	368	FOXM1	specific	235	0.053255	2.8	-1.316	0
LIHC	Tumor	368	FOXS1	specific	238	0.055677	1.33	-1.255	0
LIHC	Tumor	368	CBX2	specific	248	0.059532	1.3	-1.17	0
LIHC	Tumor	368	XBP1	non_specific	1516	0.218026	7.92	-0.008	1
LIHC	Tumor	368	YBX1	non_specific	1393	0.203476	7.83	-0.011	1
LIHC	Tumor	368	ATF4	non_specific	1414	0.204847	7.67	-0.011	1
LIHC	Tumor	368	ATF5	non_specific	1593	0.247498	7.01	-0.0	1
LIHC	Tumor	368	GLMP	non_specific	1079	0.180382	6.87	-0.011	1
LIHC	Tumor	368	MAZ	non_specific	1151	0.184956	6.81	-0.011	1
LIHC	Tumor	368	ID2	non_specific	1568	0.234039	6.76	-0.0	1
LIHC	Tumor	368	DRAP1	non_specific	1242	0.191367	6.68	-0.011	1
LIHC	Tumor	368	ZNF706	non_specific	1157	0.185423	6.66	-0.011	1
LIHC	Tumor	368	MLXIPL	non_specific	1371	0.201247	6.48	-0.011	1
LIHC	Tumor	368	SLC2A4RG	non_specific	1353	0.199291	6.46	-0.011	1
LIHC	Tumor	368	GTF3A	non_specific	1420	0.205415	6.42	-0.011	1
LIHC	Tumor	368	JUND	non_specific	1527	0.220854	6.38	-0.006	1
LIHC	Tumor	368	USF2	non_specific	1400	0.203714	6.35	-0.011	1
LIHC	Tumor	368	CEBPA	non_specific	1192	0.187665	6.28	-0.011	1
LIHC	Tumor	368	RBCK1	non_specific	1154	0.185182	6.28	-0.011	1
LIHC	Tumor	368	CREB3L3	non_specific	1558	0.228719	6.22	-0.003	1
LIHC	Tumor	368	NFE2L1	non_specific	1360	0.199911	6.07	-0.011	1
LIHC	Tumor	368	NR1H3	non_specific	1459	0.209349	6.01	-0.011	1
LIHC	Tumor	368	PREB	non_specific	1212	0.189	5.89	-0.011	1
LIHC	Tumor	368	HNF4A	non_specific	1447	0.208137	5.85	-0.011	1
LIHC	Tumor	368	ELF3	non_specific	1374	0.201422	5.82	-0.011	1
LIHC	Tumor	368	IRF3	non_specific	1112	0.182231	5.8	-0.011	1
LIHC	Tumor	368	PA2G4	non_specific	1184	0.187321	5.78	-0.011	1
LIHC	Tumor	368	CEBPB	non_specific	1498	0.214671	5.78	-0.01	1
LIHC	Tumor	368	SREBF1	non_specific	1489	0.213341	5.78	-0.01	1
LIHC	Tumor	368	HMGN3	non_specific	1480	0.212255	5.66	-0.01	1
LIHC	Tumor	368	REPIN1	non_specific	1090	0.180853	5.65	-0.011	1
LIHC	Tumor	368	CAMTA1	non_specific	1465	0.210279	5.62	-0.01	1
LIHC	Tumor	368	HSF1	non_specific	1082	0.180515	5.49	-0.011	1
LIHC	Tumor	368	CXXC5	non_specific	1432	0.206493	5.46	-0.011	1
LIHC	Tumor	368	JUNB	non_specific	1579	0.240742	5.42	-0.0	1
LIHC	Tumor	368	STAT1	non_specific	1352	0.199199	5.42	-0.011	1
LIHC	Tumor	368	NR1I3	non_specific	1580	0.240916	5.37	-0.0	1
LIHC	Tumor	368	EPAS1	non_specific	1524	0.220471	5.36	-0.006	1
LIHC	Tumor	368	NR2F6	non_specific	1272	0.193508	5.32	-0.011	1
LIHC	Tumor	368	PIN1	non_specific	1252	0.192487	5.31	-0.011	1
LIHC	Tumor	368	CEBPD	non_specific	1554	0.226973	5.28	-0.004	1
LIHC	Tumor	368	IRF9	non_specific	1419	0.205348	5.28	-0.011	1
LIHC	Tumor	368	HMGA1	non_specific	769	0.156707	5.24	-0.011	1
LIHC	Tumor	368	ETS2	non_specific	1584	0.242609	5.24	-0.0	1
LIHC	Tumor	368	USF1	non_specific	1003	0.174561	5.21	-0.011	1
LIHC	Tumor	368	NR1H2	non_specific	1308	0.195944	5.21	-0.011	1
LIHC	Tumor	368	THAP4	non_specific	1435	0.206783	5.18	-0.011	1
LIHC	Tumor	368	RXRA	non_specific	1479	0.211926	5.18	-0.01	1
LIHC	Tumor	368	DDIT3	non_specific	1063	0.179014	5.17	-0.011	1
LIHC	Tumor	368	MBD3	non_specific	1310	0.196071	5.16	-0.011	1
LIHC	Tumor	368	ESRRA	non_specific	1287	0.194712	5.13	-0.011	1
LIHC	Tumor	368	TSC22D1	non_specific	1505	0.215604	5.13	-0.01	1
LIHC	Tumor	368	ZNF207	non_specific	1170	0.186549	5.13	-0.011	1
LIHC	Tumor	368	SON	non_specific	1338	0.198101	5.12	-0.011	1
LIHC	Tumor	368	STAT6	non_specific	1379	0.201906	5.11	-0.011	1
LIHC	Tumor	368	GPBP1L1	non_specific	1440	0.207285	5.11	-0.011	1
LIHC	Tumor	368	TSC22D3	non_specific	1495	0.214527	5.1	-0.01	1
