cancer	group	group_size	tf	category	jsd_rank	cacts_score	group_expr_log2tpm	fdr_log10	top5e
KIRP	Stage II	21	STAT3	non_specific	560	0.377868	5.71	-0.041	1
KIRP	Stage II	21	DDIT3	non_specific	1082	0.3862	5.68	-0.041	1
KIRP	Stage II	21	GLIS2	non_specific	943	0.383343	5.65	-0.041	1
KIRP	Stage II	21	NR2F2	non_specific	740	0.380439	5.64	-0.041	1
KIRP	Stage II	21	ZNF358	non_specific	964	0.38375	5.62	-0.041	1
KIRP	Stage II	21	EGR1	non_specific	225	0.369842	5.61	-0.041	1
KIRP	Stage II	21	CXXC5	non_specific	1019	0.384766	5.61	-0.041	1
KIRP	Stage II	21	ESRRA	non_specific	617	0.378701	5.61	-0.041	1
KIRP	Stage II	21	XBP1	non_specific	645	0.379209	5.59	-0.041	1
KIRP	Stage II	21	SREBF1	non_specific	445	0.376156	5.58	-0.041	1
KIRP	Stage II	21	GPBP1L1	non_specific	506	0.377083	5.57	-0.041	1
KIRP	Stage II	21	PHF1	non_specific	1033	0.384987	5.54	-0.041	1
KIRP	Stage II	21	MBD3	non_specific	937	0.383207	5.5	-0.041	1
KIRP	Stage II	21	UBTF	non_specific	674	0.379573	5.49	-0.041	1
KIRP	Stage II	21	GLYR1	non_specific	615	0.37868	5.45	-0.041	1
KIRP	Stage II	21	CEBPD	non_specific	707	0.380125	5.44	-0.041	1
KIRP	Stage II	21	PCGF2	non_specific	1168	0.388827	5.44	-0.033	1
KIRP	Stage II	21	SAFB2	non_specific	959	0.383662	5.42	-0.041	1
KIRP	Stage II	21	PREB	non_specific	652	0.379438	5.42	-0.041	1
KIRP	Stage II	21	ZNF768	non_specific	1094	0.386383	5.42	-0.041	1
KIRP	Stage II	21	CENPB	non_specific	941	0.383318	5.41	-0.041	1
KIRP	Stage II	21	ZNF428	non_specific	729	0.380317	5.38	-0.041	1
KIRP	Stage II	21	STAT2	non_specific	286	0.372937	5.35	-0.041	1
KIRP	Stage II	21	TSC22D4	non_specific	816	0.381488	5.32	-0.041	1
KIRP	Stage II	21	CREB3	non_specific	591	0.378287	5.32	-0.041	1
KIRP	Stage II	21	SP100	non_specific	570	0.377963	5.31	-0.041	1
KIRP	Stage II	21	NR1H3	non_specific	320	0.37373	5.28	-0.041	1
KIRP	Stage II	21	ZNF664	non_specific	790	0.38108	5.28	-0.041	1
KIRP	Stage II	21	THYN1	non_specific	351	0.37451	5.28	-0.041	1
KIRP	Stage II	21	ZSCAN18	non_specific	290	0.373043	5.25	-0.041	1
KIRP	Stage II	21	IRX3	non_specific	478	0.376647	5.23	-0.041	1
KIRP	Stage II	21	CXXC1	non_specific	520	0.377281	5.22	-0.041	1
KIRP	Stage III	51	HOXB13	specific	67	0.27027	1.21	-28.625	0
KIRP	Stage III	51	PITX2	specific	97	0.3007	1.17	-14.833	0
KIRP	Stage III	51	SIM2	specific	108	0.308011	1.22	-12.193	0
KIRP	Stage III	51	CREB3L1	specific	111	0.310232	1.72	-11.44	0
KIRP	Stage III	51	ZNF365	specific	130	0.3197	1.01	-8.509	0
KIRP	Stage III	51	MSX2	specific	131	0.320523	1.15	-8.272	0
KIRP	Stage III	51	CENPA	specific	143	0.326058	1.58	-6.79	0
KIRP	Stage III	51	SOX8	specific	146	0.327559	1.53	-6.409	0
KIRP	Stage III	51	MYBL2	specific	167	0.336412	2.34	-4.382	0
KIRP	Stage III	51	CPEB1	specific	173	0.337833	1.95	-4.097	0
KIRP	Stage III	51	ZNF714	specific	177	0.33854	1.15	-3.961	0
KIRP	Stage III	51	ZNF385D	specific	185	0.342455	1.03	-3.215	0
KIRP	Stage III	51	MSX1	specific	186	0.342635	1.26	-3.184	0
KIRP	Stage III	51	MSC	specific	203	0.346211	4.62	-2.588	0
KIRP	Stage III	51	ZXDA	specific	206	0.346764	1.35	-2.501	0
KIRP	Stage III	51	PRDM5	specific	208	0.34692	1.19	-2.479	0
KIRP	Stage III	51	MEIS2	specific	210	0.347734	2.12	-2.35	0
KIRP	Stage III	51	HOXA11	specific	214	0.348223	1.33	-2.28	0
KIRP	Stage III	51	FOXM1	specific	217	0.348542	2.48	-2.235	0
KIRP	Stage III	51	NPAS1	specific	220	0.349753	1.3	-2.052	0
KIRP	Stage III	51	GLIS1	specific	221	0.350474	2.53	-1.945	0
KIRP	Stage III	51	FOXS1	specific	223	0.350518	1.63	-1.943	0
KIRP	Stage III	51	ZNF367	specific	229	0.351975	1.55	-1.741	0
KIRP	Stage III	51	ZNF280C	specific	231	0.352335	1.01	-1.694	0
KIRP	Stage III	51	TOX2	specific	232	0.35248	1.33	-1.675	0
KIRP	Stage III	51	IRX6	specific	235	0.352741	2.08	-1.644	0
KIRP	Stage III	51	EHF	specific	236	0.352951	1.28	-1.617	0
KIRP	Stage III	51	TBX2	specific	250	0.355847	2.39	-1.26	0
KIRP	Stage III	51	E2F1	specific	256	0.35666	2.27	-1.169	0
KIRP	Stage III	51	ZNF703	specific	258	0.357698	2.44	-1.048	0
KIRP	Stage III	51	TBX3	specific	259	0.357932	1.04	-1.023	0
KIRP	Stage III	51	ZBED6	specific	262	0.358047	1.5	-1.014	0
KIRP	Stage III	51	YBX1	non_specific	970	0.380083	8.41	-0.015	1
KIRP	Stage III	51	YBX3	non_specific	1126	0.382426	8.0	-0.011	1
KIRP	Stage III	51	ELF3	non_specific	1234	0.384646	7.75	-0.001	1
KIRP	Stage III	51	ATF4	non_specific	957	0.379952	7.41	-0.015	1
KIRP	Stage III	51	MAZ	non_specific	683	0.376455	7.28	-0.015	1
KIRP	Stage III	51	NFE2L1	non_specific	1019	0.380794	7.23	-0.012	1
KIRP	Stage III	51	PAX8	non_specific	1252	0.385034	7.06	0.0	1
KIRP	Stage III	51	HMGN3	non_specific	1131	0.382519	6.77	-0.011	1
KIRP	Stage III	51	GLMP	non_specific	600	0.375088	6.69	-0.015	1
KIRP	Stage III	51	DRAP1	non_specific	899	0.37936	6.66	-0.015	1
KIRP	Stage III	51	GTF3A	non_specific	1008	0.380647	6.66	-0.013	1
KIRP	Stage III	51	STAT6	non_specific	829	0.378454	6.65	-0.015	1
KIRP	Stage III	51	RBCK1	non_specific	756	0.37748	6.64	-0.015	1
KIRP	Stage III	51	JUND	non_specific	1041	0.381183	6.63	-0.012	1
KIRP	Stage III	51	USF2	non_specific	941	0.379787	6.63	-0.015	1
KIRP	Stage III	51	HNF1B	non_specific	1183	0.383695	6.57	-0.002	1
KIRP	Stage III	51	SLC2A4RG	non_specific	1141	0.38268	6.57	-0.011	1
KIRP	Stage III	51	TGIF1	non_specific	1053	0.38134	6.54	-0.012	1
KIRP	Stage III	51	TSC22D1	non_specific	1310	0.386602	6.52	0.0	1
KIRP	Stage III	51	ID2	non_specific	1191	0.383873	6.5	-0.002	1
KIRP	Stage III	51	ZNF706	non_specific	722	0.376999	6.39	-0.015	1
KIRP	Stage III	51	PA2G4	non_specific	724	0.377053	6.38	-0.015	1
KIRP	Stage III	51	CUX1	non_specific	1302	0.386391	6.31	0.0	1
KIRP	Stage III	51	THAP4	non_specific	1249	0.384913	6.31	-0.001	1
KIRP	Stage III	51	BHLHE40	non_specific	935	0.379654	6.23	-0.015	1
KIRP	Stage III	51	NFE2L2	non_specific	822	0.378305	6.12	-0.015	1
KIRP	Stage III	51	STAT1	non_specific	569	0.374664	6.11	-0.015	1
KIRP	Stage III	51	DDIT3	non_specific	503	0.373242	6.06	-0.019	1
KIRP	Stage III	51	KLF6	non_specific	1128	0.382442	6.03	-0.011	1
KIRP	Stage III	51	CAMTA1	non_specific	1106	0.382258	6.0	-0.011	1
KIRP	Stage III	51	HIF1A	non_specific	938	0.379722	5.98	-0.015	1
KIRP	Stage III	51	NR1H2	non_specific	974	0.380134	5.97	-0.015	1
KIRP	Stage III	51	ZNF207	non_specific	739	0.377263	5.95	-0.015	1
KIRP	Stage III	51	PIN1	non_specific	678	0.376388	5.95	-0.015	1
KIRP	Stage III	51	HSF1	non_specific	841	0.378629	5.94	-0.015	1
KIRP	Stage III	51	ID3	non_specific	961	0.37999	5.92	-0.015	1
KIRP	Stage III	51	CHCHD3	non_specific	1087	0.382023	5.9	-0.011	1
KIRP	Stage III	51	TSC22D3	non_specific	1221	0.384403	5.87	-0.001	1
KIRP	Stage III	51	CXXC5	non_specific	675	0.376329	5.85	-0.015	1
KIRP	Stage III	51	REPIN1	non_specific	1062	0.381515	5.85	-0.011	1
KIRP	Stage III	51	HMG20B	non_specific	1107	0.382264	5.82	-0.011	1
KIRP	Stage III	51	GTF2I	non_specific	981	0.380223	5.82	-0.015	1
KIRP	Stage III	51	HMGA1	non_specific	1342	0.387318	5.8	0.0	1
KIRP	Stage III	51	GLIS2	non_specific	891	0.379323	5.77	-0.015	1
KIRP	Stage III	51	JUN	non_specific	1134	0.382598	5.76	-0.011	1
KIRP	Stage III	51	SON	non_specific	972	0.380109	5.75	-0.015	1
KIRP	Stage III	51	JUNB	non_specific	1076	0.381856	5.74	-0.011	1
KIRP	Stage III	51	PCGF2	non_specific	830	0.378463	5.73	-0.015	1
KIRP	Stage III	51	IRF3	non_specific	1144	0.382782	5.69	-0.009	1
KIRP	Stage III	51	ZNF768	non_specific	719	0.376983	5.68	-0.015	1
KIRP	Stage III	51	ZNF358	non_specific	1064	0.381658	5.68	-0.011	1
KIRP	Stage III	51	IRF9	non_specific	958	0.379953	5.66	-0.015	1
KIRP	Stage III	51	XBP1	non_specific	748	0.377351	5.65	-0.015	1
KIRP	Stage III	51	NR2F2	non_specific	998	0.380445	5.64	-0.014	1
KIRP	Stage III	51	PHF1	non_specific	1103	0.382241	5.61	-0.011	1
KIRP	Stage III	51	SREBF1	non_specific	626	0.375523	5.6	-0.015	1
KIRP	Stage III	51	STAT3	non_specific	1074	0.381839	5.6	-0.011	1
KIRP	Stage III	51	PLSCR1	non_specific	1080	0.381899	5.59	-0.011	1
KIRP	Stage III	51	CENPB	non_specific	734	0.377172	5.58	-0.015	1
KIRP	Stage III	51	ID1	non_specific	1481	0.393103	5.57	0.0	1
KIRP	Stage III	51	MBD3	non_specific	1005	0.380609	5.57	-0.013	1
KIRP	Stage III	51	ESRRA	non_specific	976	0.380186	5.56	-0.015	1
KIRP	Stage III	51	MBD2	non_specific	1329	0.387034	5.5	0.0	1
KIRP	Stage III	51	GLYR1	non_specific	713	0.376944	5.5	-0.015	1
KIRP	Stage III	51	UBTF	non_specific	915	0.379516	5.49	-0.015	1
KIRP	Stage III	51	SAFB2	non_specific	1059	0.381422	5.48	-0.011	1
KIRP	Stage III	51	FOSL2	non_specific	1266	0.385264	5.48	0.0	1
KIRP	Stage III	51	MYC	non_specific	366	0.368627	5.48	-0.171	1
KIRP	Stage III	51	PREB	non_specific	815	0.378223	5.45	-0.015	1
KIRP	Stage III	51	TSC22D4	non_specific	818	0.378271	5.41	-0.015	1
KIRP	Stage III	51	ZNF664	non_specific	715	0.376962	5.39	-0.015	1
KIRP	Stage III	51	GPBP1L1	non_specific	1217	0.384306	5.37	-0.002	1
KIRP	Stage III	51	CREB3	non_specific	826	0.378425	5.32	-0.015	1
KIRP	Stage III	51	SAFB	non_specific	969	0.380083	5.3	-0.015	1
KIRP	Stage III	51	CEBPD	non_specific	1298	0.386262	5.28	0.0	1
KIRP	Stage III	51	DEAF1	non_specific	872	0.3791	5.28	-0.015	1
KIRP	Stage III	51	MAX	non_specific	651	0.375867	5.25	-0.015	1
KIRP	Stage III	51	ZNF428	non_specific	1259	0.385174	5.25	0.0	1
KIRP	Stage III	51	RELA	non_specific	902	0.379382	5.24	-0.015	1
KIRP	Stage III	51	E2F4	non_specific	700	0.37676	5.23	-0.015	1
KIRP	Stage III	51	EGR1	non_specific	1243	0.384836	5.21	-0.001	1
KIRP	Stage III	51	SP100	non_specific	1130	0.382466	5.19	-0.011	1
KIRP	Stage III	51	STAT2	non_specific	917	0.379528	5.18	-0.015	1
KIRP	Stage IV	16	HOXD11	specific	64	0.218122	1.64	-19.928	0
KIRP	Stage IV	16	TFAP2A	specific	66	0.219055	2.16	-19.715	0
KIRP	Stage IV	16	TBX18	specific	71	0.226782	1.03	-17.917	0
KIRP	Stage IV	16	LHX1	specific	76	0.230633	1.19	-17.067	0
KIRP	Stage IV	16	PRRX1	specific	79	0.232372	1.62	-16.693	0
KIRP	Stage IV	16	FOXD1	specific	80	0.23585	1.38	-15.931	0
KIRP	Stage IV	16	HOXD10	specific	90	0.254617	1.94	-12.14	0
KIRP	Stage IV	16	NPAS1	specific	109	0.273287	1.81	-8.9	0
KIRP	Stage IV	16	HMGA2	specific	110	0.273925	1.3	-8.799	0
KIRP	Stage IV	16	HOXB13	specific	121	0.28086	1.16	-7.75	0
KIRP	Stage IV	16	OSR2	specific	126	0.284765	1.4	-7.178	0
KIRP	Stage IV	16	EBF1	specific	128	0.2853	1.29	-7.106	0
KIRP	Stage IV	16	GATA3	specific	132	0.289675	1.98	-6.49	0
KIRP	Stage IV	16	TSHZ2	specific	135	0.290816	1.45	-6.338	0
KIRP	Stage IV	16	FOXS1	specific	148	0.30128	2.03	-4.994	0
KIRP	Stage IV	16	HOXA11	specific	149	0.301486	1.63	-4.971	0
KIRP	Stage IV	16	MNX1	specific	154	0.303957	1.93	-4.681	0
KIRP	Stage IV	16	HIF3A	specific	158	0.306566	1.04	-4.381	0
KIRP	Stage IV	16	CENPA	specific	159	0.307125	1.72	-4.319	0
KIRP	Stage IV	16	CREB3L1	specific	166	0.309822	1.72	-4.028	0
KIRP	Stage IV	16	HOXD3	specific	167	0.3132	1.83	-3.657	0
KIRP	Stage IV	16	SNAI2	specific	168	0.313468	1.48	-3.63	0
KIRP	Stage IV	16	ZNF781	specific	170	0.313552	1.0	-3.626	0
KIRP	Stage IV	16	HOXD1	specific	175	0.315089	1.55	-3.475	0
KIRP	Stage IV	16	MECOM	specific	176	0.315909	2.78	-3.391	0
KIRP	Stage IV	16	HEYL	specific	178	0.316148	2.48	-3.371	0
KIRP	Stage IV	16	MYBL2	specific	181	0.317201	2.55	-3.27	0
KIRP	Stage IV	16	LEF1	specific	183	0.318767	1.81	-3.115	0
KIRP	Stage IV	16	CBX2	specific	189	0.322296	1.15	-2.783	0
KIRP	Stage IV	16	GATA6	specific	190	0.323524	1.62	-2.669	0
KIRP	Stage IV	16	TSHZ3	specific	192	0.324885	1.01	-2.547	0
KIRP	Stage IV	16	HIC1	specific	194	0.325427	1.62	-2.502	0
KIRP	Stage IV	16	SOX18	specific	197	0.326767	2.21	-2.387	0
KIRP	Stage IV	16	SNAI1	specific	199	0.327253	1.45	-2.348	0
KIRP	Stage IV	16	FOXD4	specific	202	0.328661	1.15	-2.231	0
KIRP	Stage IV	16	TOX2	specific	207	0.329892	1.48	-2.136	0
KIRP	Stage IV	16	NR2F1	specific	208	0.329915	2.4	-2.136	0
KIRP	Stage IV	16	BCL6B	specific	211	0.330045	1.63	-2.131	0
KIRP	Stage IV	16	ERG	specific	213	0.330199	1.54	-2.122	0
KIRP	Stage IV	16	FOXM1	specific	215	0.33125	2.68	-2.038	0
KIRP	Stage IV	16	ZNF239	specific	218	0.332593	1.88	-1.933	0
KIRP	Stage IV	16	HOXD9	specific	226	0.337065	3.37	-1.597	0
KIRP	Stage IV	16	HOPX	specific	230	0.338558	2.8	-1.493	0
KIRP	Stage IV	16	MEIS2	specific	233	0.33937	2.2	-1.439	0
KIRP	Stage IV	16	HOXB6	specific	241	0.345567	3.8	-1.03	0
KIRP	Stage IV	16	ZNF667	specific	244	0.34578	1.25	-1.022	0
KIRP	Stage IV	16	YBX1	non_specific	518	0.376426	8.56	-0.017	1
KIRP	Stage IV	16	YBX3	non_specific	420	0.372898	8.38	-0.017	1
KIRP	Stage IV	16	ELF3	non_specific	845	0.383956	7.78	-0.017	1
KIRP	Stage IV	16	ATF4	non_specific	453	0.37433	7.62	-0.017	1
KIRP	Stage IV	16	MAZ	non_specific	473	0.375326	7.32	-0.017	1
KIRP	Stage IV	16	NFE2L1	non_specific	890	0.384958	7.08	-0.017	1
KIRP	Stage IV	16	PAX8	non_specific	892	0.384982	7.07	-0.017	1
KIRP	Stage IV	16	RBCK1	non_specific	410	0.372024	6.82	-0.017	1
KIRP	Stage IV	16	GTF3A	non_specific	548	0.377278	6.77	-0.017	1
KIRP	Stage IV	16	DRAP1	non_specific	513	0.376328	6.76	-0.017	1
KIRP	Stage IV	16	JUND	non_specific	571	0.377911	6.74	-0.017	1
KIRP	Stage IV	16	TSC22D1	non_specific	716	0.38155	6.69	-0.017	1
KIRP	Stage IV	16	HMGN3	non_specific	904	0.385205	6.68	-0.017	1
KIRP	Stage IV	16	HMGA1	non_specific	294	0.358531	6.67	-0.39	1
KIRP	Stage IV	16	HNF1B	non_specific	871	0.384459	6.55	-0.017	1
KIRP	Stage IV	16	TGIF1	non_specific	717	0.381562	6.53	-0.017	1
KIRP	Stage IV	16	SLC2A4RG	non_specific	854	0.3841	6.53	-0.017	1
KIRP	Stage IV	16	PA2G4	non_specific	459	0.374513	6.46	-0.017	1
KIRP	Stage IV	16	USF2	non_specific	957	0.386281	6.42	-0.017	1
KIRP	Stage IV	16	STAT6	non_specific	939	0.385874	6.41	-0.017	1
KIRP	Stage IV	16	CUX1	non_specific	878	0.384693	6.37	-0.017	1
KIRP	Stage IV	16	THAP4	non_specific	812	0.383479	6.35	-0.017	1
KIRP	Stage IV	16	ZNF706	non_specific	599	0.378625	6.34	-0.017	1
KIRP	Stage IV	16	GLMP	non_specific	968	0.386479	6.32	-0.017	1
KIRP	Stage IV	16	ID2	non_specific	1134	0.391722	6.25	-0.006	1
KIRP	Stage IV	16	AEBP1	non_specific	270	0.353838	6.15	-0.591	1
KIRP	Stage IV	16	ID3	non_specific	423	0.373	6.13	-0.017	1
KIRP	Stage IV	16	NR1H2	non_specific	570	0.377905	6.04	-0.017	1
KIRP	Stage IV	16	NFE2L2	non_specific	684	0.380946	6.04	-0.017	1
KIRP	Stage IV	16	HSF1	non_specific	472	0.375288	6.03	-0.017	1
KIRP	Stage IV	16	BHLHE40	non_specific	988	0.387005	6.0	-0.017	1
KIRP	Stage IV	16	PCGF2	non_specific	374	0.369676	5.98	-0.037	1
KIRP	Stage IV	16	DDIT3	non_specific	526	0.376633	5.96	-0.017	1
KIRP	Stage IV	16	HIF1A	non_specific	733	0.381849	5.91	-0.017	1
KIRP	Stage IV	16	ZNF358	non_specific	445	0.3741	5.89	-0.017	1
KIRP	Stage IV	16	CAMTA1	non_specific	942	0.385962	5.89	-0.017	1
KIRP	Stage IV	16	ZNF207	non_specific	642	0.379832	5.88	-0.017	1
KIRP	Stage IV	16	CXXC5	non_specific	502	0.376002	5.86	-0.017	1
KIRP	Stage IV	16	REPIN1	non_specific	696	0.381272	5.86	-0.017	1
KIRP	Stage IV	16	CHCHD3	non_specific	850	0.384079	5.84	-0.017	1
KIRP	Stage IV	16	STAT1	non_specific	857	0.384257	5.83	-0.017	1
KIRP	Stage IV	16	HMG20B	non_specific	830	0.383742	5.78	-0.017	1
KIRP	Stage IV	16	IRF3	non_specific	646	0.379978	5.77	-0.017	1
KIRP	Stage IV	16	GLIS2	non_specific	615	0.379042	5.77	-0.017	1
KIRP	Stage IV	16	PHF1	non_specific	553	0.377376	5.75	-0.017	1
KIRP	Stage IV	16	KLF6	non_specific	1136	0.391729	5.75	-0.006	1
KIRP	Stage IV	16	TSC22D3	non_specific	1080	0.389674	5.72	-0.012	1
KIRP	Stage IV	16	ID1	non_specific	1026	0.388142	5.72	-0.016	1
KIRP	Stage IV	16	JUN	non_specific	859	0.384312	5.71	-0.017	1
KIRP	Stage IV	16	JUNB	non_specific	790	0.382996	5.71	-0.017	1
KIRP	Stage IV	16	STAT3	non_specific	624	0.379372	5.67	-0.017	1
KIRP	Stage IV	16	ZNF768	non_specific	560	0.377688	5.66	-0.017	1
KIRP	Stage IV	16	PIN1	non_specific	980	0.386818	5.65	-0.017	1
KIRP	Stage IV	16	NR2F2	non_specific	652	0.380138	5.64	-0.017	1
KIRP	Stage IV	16	MYC	non_specific	319	0.363381	5.62	-0.208	1
KIRP	Stage IV	16	MBD2	non_specific	860	0.384327	5.58	-0.017	1
KIRP	Stage IV	16	CEBPD	non_specific	480	0.375427	5.57	-0.017	1
KIRP	Stage IV	16	SON	non_specific	966	0.386419	5.57	-0.017	1
KIRP	Stage IV	16	GTF2I	non_specific	1063	0.389174	5.57	-0.013	1
KIRP	Stage IV	16	FOSL2	non_specific	766	0.382594	5.55	-0.017	1
KIRP	Stage IV	16	MBD3	non_specific	714	0.381546	5.55	-0.017	1
KIRP	Stage IV	16	XBP1	non_specific	743	0.382079	5.52	-0.017	1
KIRP	Stage IV	16	CENPB	non_specific	673	0.380693	5.48	-0.017	1
KIRP	Stage IV	16	PLSCR1	non_specific	981	0.386824	5.46	-0.017	1
KIRP	Stage IV	16	TSC22D4	non_specific	583	0.378202	5.41	-0.017	1
KIRP	Stage IV	16	GPBP1L1	non_specific	787	0.382896	5.41	-0.017	1
KIRP	Stage IV	16	UBTF	non_specific	780	0.382776	5.4	-0.017	1
KIRP	Stage IV	16	SAFB2	non_specific	873	0.384553	5.4	-0.017	1
KIRP	Stage IV	16	ZNF428	non_specific	669	0.38061	5.37	-0.017	1
KIRP	Stage IV	16	GLYR1	non_specific	730	0.381748	5.37	-0.017	1
KIRP	Stage IV	16	ESRRA	non_specific	1000	0.3874	5.37	-0.016	1
KIRP	Stage IV	16	DEAF1	non_specific	528	0.37668	5.34	-0.017	1
KIRP	Stage IV	16	IRF9	non_specific	1130	0.39143	5.34	-0.007	1
KIRP	Stage IV	16	PREB	non_specific	769	0.382644	5.34	-0.017	1
KIRP	Stage IV	16	SAFB	non_specific	620	0.379194	5.32	-0.017	1
KIRP	Stage IV	16	SP100	non_specific	595	0.37857	5.29	-0.017	1
KIRP	Stage IV	16	RELA	non_specific	604	0.378778	5.25	-0.017	1
KIRP	Stage IV	16	ZNF664	non_specific	754	0.382324	5.25	-0.017	1
KIRP	Stage IV	16	GPBP1	non_specific	593	0.378491	5.22	-0.017	1
KIRP	Stage IV	16	CREB3	non_specific	819	0.383618	5.18	-0.017	1
KIRP	Stage IV	16	SREBF1	non_specific	1133	0.391656	5.17	-0.006	1
KIRP	Stage IV	16	AKAP8L	non_specific	584	0.378272	5.13	-0.017	1
KIRP	Stage IV	16	E2F4	non_specific	676	0.380744	5.12	-0.017	1
LIHC	Stage I	169	XBP1	non_specific	143	0.315642	7.97	-0.033	1
LIHC	Stage I	169	YBX1	non_specific	416	0.323028	7.7	-0.033	1
LIHC	Stage I	169	ATF4	non_specific	384	0.32241	7.56	-0.033	1
LIHC	Stage I	169	ATF5	non_specific	211	0.318538	6.96	-0.033	1
LIHC	Stage I	169	GLMP	non_specific	294	0.320516	6.83	-0.033	1
LIHC	Stage I	169	ID2	non_specific	176	0.316962	6.78	-0.033	1
LIHC	Stage I	169	MLXIPL	non_specific	80	0.308739	6.69	-0.033	1
LIHC	Stage I	169	MAZ	non_specific	441	0.323303	6.69	-0.033	1
LIHC	Stage I	169	DRAP1	non_specific	299	0.320639	6.63	-0.033	1
LIHC	Stage I	169	ZNF706	non_specific	274	0.320263	6.63	-0.033	1
LIHC	Stage I	169	SLC2A4RG	non_specific	179	0.317132	6.47	-0.033	1
LIHC	Stage I	169	JUND	non_specific	171	0.316739	6.42	-0.033	1
LIHC	Stage I	169	GTF3A	non_specific	227	0.319003	6.4	-0.033	1
LIHC	Stage I	169	CREB3L3	non_specific	112	0.312939	6.33	-0.033	1
LIHC	Stage I	169	CEBPA	non_specific	149	0.315876	6.31	-0.033	1
LIHC	Stage I	169	USF2	non_specific	284	0.320382	6.3	-0.033	1
LIHC	Stage I	169	RBCK1	non_specific	500	0.324333	6.15	-0.033	1
LIHC	Stage I	169	NR1H3	non_specific	145	0.315733	6.07	-0.033	1
LIHC	Stage I	169	NFE2L1	non_specific	338	0.321463	5.99	-0.033	1
LIHC	Stage I	169	HNF4A	non_specific	101	0.311794	5.98	-0.033	1
LIHC	Stage I	169	NR1I3	non_specific	31	0.290454	5.86	-0.033	1
LIHC	Stage I	169	CEBPB	non_specific	144	0.315653	5.84	-0.033	1
LIHC	Stage I	169	PREB	non_specific	368	0.32212	5.82	-0.033	1
LIHC	Stage I	169	SREBF1	non_specific	167	0.316657	5.82	-0.033	1
LIHC	Stage I	169	IRF3	non_specific	313	0.320942	5.76	-0.033	1
LIHC	Stage I	169	ELF3	non_specific	304	0.320802	5.76	-0.033	1
LIHC	Stage I	169	PA2G4	non_specific	589	0.325823	5.64	-0.033	1
LIHC	Stage I	169	REPIN1	non_specific	363	0.322019	5.57	-0.033	1
LIHC	Stage I	169	CAMTA1	non_specific	348	0.32169	5.56	-0.033	1
LIHC	Stage I	169	HMGN3	non_specific	523	0.324672	5.53	-0.033	1
LIHC	Stage I	169	STAT1	non_specific	177	0.316984	5.44	-0.033	1
LIHC	Stage I	169	CXXC5	non_specific	251	0.319784	5.41	-0.033	1
LIHC	Stage I	169	HSF1	non_specific	455	0.323609	5.41	-0.033	1
LIHC	Stage I	169	CEBPD	non_specific	117	0.313459	5.39	-0.033	1
LIHC	Stage I	169	JUNB	non_specific	245	0.319522	5.38	-0.033	1
LIHC	Stage I	169	EPAS1	non_specific	153	0.316106	5.38	-0.033	1
LIHC	Stage I	169	NR2F6	non_specific	161	0.316426	5.35	-0.033	1
LIHC	Stage I	169	IRF9	non_specific	138	0.31519	5.33	-0.033	1
LIHC	Stage I	169	ETS2	non_specific	135	0.315105	5.28	-0.033	1
LIHC	Stage I	169	PIN1	non_specific	252	0.319816	5.28	-0.033	1
LIHC	Stage I	169	TSC22D3	non_specific	94	0.311305	5.21	-0.033	1
LIHC	Stage I	169	RXRA	non_specific	173	0.316819	5.2	-0.033	1
LIHC	Stage I	169	RORC	non_specific	59	0.30504	5.19	-0.033	1
LIHC	Stage I	169	USF1	non_specific	330	0.321328	5.16	-0.033	1
LIHC	Stage I	169	KLF15	non_specific	68	0.306474	5.16	-0.033	1
LIHC	Stage I	169	NR1H2	non_specific	351	0.321745	5.14	-0.033	1
LIHC	Stage I	169	THAP4	non_specific	317	0.321058	5.12	-0.033	1
LIHC	Stage I	169	MBD3	non_specific	322	0.321245	5.12	-0.033	1
LIHC	Stage I	169	STAT6	non_specific	235	0.319215	5.11	-0.033	1
LIHC	Stage I	169	NR1H4	non_specific	116	0.313451	5.11	-0.033	1
LIHC	Stage I	169	TSC22D1	non_specific	247	0.319716	5.1	-0.033	1
LIHC	Stage I	169	ESRRA	non_specific	291	0.320501	5.09	-0.033	1
LIHC	Stage I	169	GPBP1L1	non_specific	269	0.320152	5.06	-0.033	1
LIHC	Stage I	169	SON	non_specific	397	0.32271	5.03	-0.033	1
LIHC	Stage I	169	DDIT3	non_specific	618	0.326225	5.03	-0.033	1
LIHC	Stage I	169	BHLHE40	non_specific	202	0.318378	5.02	-0.033	1
LIHC	Stage I	169	HMG20B	non_specific	344	0.321573	5.02	-0.033	1
LIHC	Stage I	169	STAT2	non_specific	170	0.316711	5.02	-0.033	1
LIHC	Stage I	169	ZNF207	non_specific	576	0.325603	5.0	-0.033	1
LIHC	Stage I	169	HMGA1	non_specific	972	0.333588	4.99	-0.033	1
LIHC	Stage I	169	JUN	non_specific	258	0.319914	4.96	-0.033	1
LIHC	Stage I	169	HHEX	non_specific	207	0.318445	4.95	-0.033	1
LIHC	Stage I	169	NFE2L2	non_specific	268	0.320115	4.92	-0.033	1
LIHC	Stage I	169	ATF6B	non_specific	396	0.322686	4.91	-0.033	1
LIHC	Stage I	169	PHF1	non_specific	492	0.324162	4.91	-0.033	1
LIHC	Stage I	169	SREBF2	non_specific	342	0.321512	4.91	-0.033	1
LIHC	Stage I	169	ZGPAT	non_specific	134	0.31505	4.91	-0.033	1
